what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1525642956274
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1525642956321
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1525642956383
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1525642956383
started,bundle,org.eclipse.pde.ui,3.5.0.v20090528,"org.eclipse.pde.ui",1525642956430
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1525642956477
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1525642956524
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1525642956555
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1525642956602
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1525642956649
started,bundle,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui",1525642956680
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1525642956680
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1525642956680
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1525642956696
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1525642956727
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1525642956727
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1525642956727
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090527,"org.eclipse.ui.views.log",1525642956758
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1525642956821
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1525642956962
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1525642956962
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1525642957165
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1525642957165
started,bundle,org.eclipse.emf.mint,0.8.0.v200906161513,"org.eclipse.emf.mint",1525642957165
started,bundle,org.eclipse.emf.mint.ui,0.8.0.v200906161513,"org.eclipse.emf.mint.ui",1525642957165
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1525642957165
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1525642957165
started,bundle,org.eclipse.m2m.atl.adt.ui,3.0.2.v201001190421,"org.eclipse.m2m.atl.adt.ui",1525642957165
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1525642957165
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1525642957180
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1525642957196
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1525642957196
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1525642957243
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1525642957243
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1525642957274
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1525642957274
started,bundle,org.eclipse.uml2.diagram.common,0.9.0.v200906190654,"org.eclipse.uml2.diagram.common",1525642957274
started,bundle,org.eclipse.uml2.uml,3.0.1.v200908281330,"org.eclipse.uml2.uml",1525642957321
os,sysinfo,,,"win32",1525642957321
arch,sysinfo,,,"x86",1525642957321
ws,sysinfo,,,"win32",1525642957321
locale,sysinfo,,,"es_ES",1525642957321
processors,sysinfo,,,"2",1525642957321
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1525642957321
java.runtime.version,sysinfo,,,"1.8.0_171-b11",1525642957321
java.specification.name,sysinfo,,,"Java Platform API Specification",1525642957321
java.specification.vendor,sysinfo,,,"Oracle Corporation",1525642957321
java.specification.version,sysinfo,,,"1.8",1525642957321
java.vendor,sysinfo,,,"Oracle Corporation",1525642957321
java.version,sysinfo,,,"1.8.0_171",1525642957321
java.vm.info,sysinfo,,,"mixed mode",1525642957321
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1525642957321
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1525642957321
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1525642957321
java.vm.specification.version,sysinfo,,,"1.8",1525642957321
java.vm.vendor,sysinfo,,,"Oracle Corporation",1525642957321
java.vm.version,sysinfo,,,"25.171-b11",1525642957321
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1525642957524
started,bundle,org.eclipse.emf.validation,1.3.0.v200901271722,"org.eclipse.emf.validation",1525642958930
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.5.0.v200906151043,"org.eclipse.emf.mapping.ecore2xml",1525642960165
started,bundle,org.eclipse.xtend.typesystem.uml2.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.uml2.ui",1525642960181
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1525642960837
started,bundle,org.eclipse.xtend.typesystem.xsd.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.xsd.ui",1525642960852
started,bundle,org.eclipse.xtend.shared.ui,0.7.2.v200908120436,"org.eclipse.xtend.shared.ui",1525642960899
started,bundle,org.eclipse.xtend.typesystem.emf.ui,0.7.2.v200908120436,"org.eclipse.xtend.typesystem.emf.ui",1525642960899
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525643077427
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643079881
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643099037
started,bundle,org.eclipse.gmf.xpand.migration,1.0.0.v20090608-0720,"org.eclipse.gmf.xpand.migration",1525643100959
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1525643101490
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643103475
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643106510
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643128711
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643130664
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643135543
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643137588
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643140714
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643144084
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643156898
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643220528
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1525643223091
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643223403
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643224544
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525643224950
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643227856
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643235060
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643238331
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.3.0.v20100113-1121,"org.eclipse.gmf.runtime.diagram.core",1525643242628
started,bundle,utn.frsf.cidisi.idemia,1.0.0,"utn.frsf.cidisi.idemia",1525643242987
started,bundle,org.eclipse.emf.edit,2.5.0.v200906151043,"org.eclipse.emf.edit",1525643242987
started,bundle,utn.frsf.cidisi.idemia.edit,1.0.0,"utn.frsf.cidisi.idemia.edit",1525643243003
started,bundle,utn.frsf.cidisi.idemia.diagram,1.0.0.201011251812,"utn.frsf.cidisi.idemia.diagram",1525643243096
started,bundle,org.eclipse.gmf.runtime.notation,1.2.0.v20091021-2333,"org.eclipse.gmf.runtime.notation",1525643243253
started,bundle,org.eclipse.emf.workspace,1.3.0.v200902100422,"org.eclipse.emf.workspace",1525643243456
started,bundle,org.eclipse.gmf.runtime.common.core,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.common.core",1525643243471
started,bundle,org.eclipse.gmf.runtime.emf.commands.core,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.emf.commands.core",1525643243471
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643258269
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1525643258269
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525643559091
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525644186937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525644191906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525645561420
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525645563763
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525645892712
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525645897880
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525645910443
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1525645910443
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525645911990
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525647760389
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1525647760420
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.200.v20090526-2130,"org.eclipse.jdt.apt.pluggable.core",1525647760670
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525647766936
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525647777517
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525647787767
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525647820123
started,bundle,org.eclipse.emf.converter,2.5.0.v200906151043,"org.eclipse.emf.converter",1525647820151
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1525647820152
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1525647822423
started,bundle,org.eclipse.pde.core,3.5.0.v20090602,"org.eclipse.pde.core",1525647822626
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1525647829799
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1525647844726
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525647850635
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525647863640
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525647870890
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1525647871343
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1525647871515
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525647871640
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1525647883856
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1525647883856
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525647894263
started,bundle,org.eclipse.emf.transaction,1.3.0.v200902010221,"org.eclipse.emf.transaction",1525647906810
started,bundle,org.eclipse.gmf.runtime.emf.core,1.2.2.v20091126-1420,"org.eclipse.gmf.runtime.emf.core",1525647906810
started,bundle,org.eclipse.emf.ecore.change,2.5.0.v200906151043,"org.eclipse.emf.ecore.change",1525647906951
started,bundle,org.pnml.tools.epnk,0.9.1.201101281458,"org.pnml.tools.epnk",1525647907591
started,bundle,org.eclipse.emf.validation.ui,1.3.0.v200901271722,"org.eclipse.emf.validation.ui",1525647907701
started,bundle,org.eclipse.gef,3.5.1.v20090910-2020,"org.eclipse.gef",1525647907920
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1525647907920
started,bundle,org.eclipse.gmf.runtime.diagram.ui,1.3.0.v20100209-2200,"org.eclipse.gmf.runtime.diagram.ui",1525647907998
started,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1.3.0.v20100113-1121,"org.eclipse.gmf.runtime.diagram.ui.resources.editor",1525647908013
started,bundle,org.eclipse.gmf.runtime.common.ui,1.2.1.v20090729-2029,"org.eclipse.gmf.runtime.common.ui",1525647908091
started,bundle,org.eclipse.gmf.runtime.gef.ui,1.2.0.v20090520-1343,"org.eclipse.gmf.runtime.gef.ui",1525647908185
started,bundle,org.eclipse.draw2d,3.5.2.v20091126-1908,"org.eclipse.draw2d",1525647908295
started,bundle,org.eclipse.gmf.runtime.common.ui.services.action,1.3.0.v20091021-2333,"org.eclipse.gmf.runtime.common.ui.services.action",1525647908404
started,bundle,org.eclipse.gmf.runtime.common.ui.services,1.3.0.v20091126-1420,"org.eclipse.gmf.runtime.common.ui.services",1525647908451
started,bundle,org.eclipse.gmf.runtime.diagram.ui.providers,1.3.0.v20091126-1420,"org.eclipse.gmf.runtime.diagram.ui.providers",1525647908560
started,bundle,org.eclipse.gmf.runtime.diagram.ui.actions,1.3.0.v20100209-2200,"org.eclipse.gmf.runtime.diagram.ui.actions",1525647908623
started,bundle,org.eclipse.gmf.runtime.common.ui.action,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.common.ui.action",1525647908701
started,bundle,org.eclipse.gmf.runtime.diagram.ui.providers.ide,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.diagram.ui.providers.ide",1525647909107
started,bundle,org.eclipse.emf.ecoretools.filters,0.8.0.v200906221231,"org.eclipse.emf.ecoretools.filters",1525647909123
started,bundle,org.eclipse.gmf.runtime.common.ui.action.ide,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.common.ui.action.ide",1525647909326
started,bundle,org.eclipse.gmf.runtime.emf.type.core,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.emf.type.core",1525647909951
started,bundle,org.eclipse.emf.common.ui,2.5.0.v200906151043,"org.eclipse.emf.common.ui",1525647910201
started,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1525647910201
started,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.3.0.v20091126-1420,"org.eclipse.gmf.runtime.diagram.ui.render",1525647910810
started,bundle,org.eclipse.gmf.runtime.draw2d.ui,1.3.0.v20100209-2200,"org.eclipse.gmf.runtime.draw2d.ui",1525647910873
started,bundle,org.eclipse.gmf.runtime.draw2d.ui.render,1.3.0.v20100113-1121,"org.eclipse.gmf.runtime.draw2d.ui.render",1525647911123
opened,editor,utn.frsf.cidisi.idemia.diagram,1.0.0.201011251812,"utn.frsf.cidisi.idemia.diagram.part.IdemiaDiagramEditorID",1525647911623
started,bundle,org.eclipse.emf.ecore.edit,2.5.0.v200906151043,"org.eclipse.emf.ecore.edit",1525647911717
started,bundle,org.eclipse.gmf.ecore.editor,2.1.0.v20090529-1925,"org.eclipse.gmf.ecore.editor",1525647911732
started,bundle,org.eclipse.emf.ecoretools.diagram,0.9.0.v200906221231,"org.eclipse.emf.ecoretools.diagram",1525647911795
started,bundle,org.eclipse.uml2.uml.edit,3.0.0.v200905041045,"org.eclipse.uml2.uml.edit",1525647911951
started,bundle,org.eclipse.uml2.common.edit,1.5.0.v200905041045,"org.eclipse.uml2.common.edit",1525647912014
started,bundle,org.eclipse.uml2.diagram.activity,0.9.0.v200906190654,"org.eclipse.uml2.diagram.activity",1525647912295
started,bundle,org.eclipse.uml2.diagram.clazz,0.9.0.v200906190654,"org.eclipse.uml2.diagram.clazz",1525647912389
started,bundle,org.eclipse.uml2.diagram.component,0.9.0.v200906190654,"org.eclipse.uml2.diagram.component",1525647912498
started,bundle,org.eclipse.uml2.diagram.csd,0.9.0.v200906190654,"org.eclipse.uml2.diagram.csd",1525647912560
started,bundle,org.eclipse.uml2.diagram.deploy,0.9.0.v200906190654,"org.eclipse.uml2.diagram.deploy",1525647912607
started,bundle,org.eclipse.uml2.diagram.profile,0.9.0.v200906190654,"org.eclipse.uml2.diagram.profile",1525647912654
started,bundle,org.eclipse.uml2.diagram.sequence,0.9.0.v200906190654,"org.eclipse.uml2.diagram.sequence",1525647912701
started,bundle,org.eclipse.uml2.diagram.statemachine,0.9.0.v200906190654,"org.eclipse.uml2.diagram.statemachine",1525647912764
started,bundle,org.eclipse.uml2.diagram.usecase,0.9.0.v200906190654,"org.eclipse.uml2.diagram.usecase",1525647912842
started,bundle,org.pnml.tools.epnk.edit,0.9.0.201101281458,"org.pnml.tools.epnk.edit",1525647912933
started,bundle,org.pnml.tools.epnk.diagram,0.9.1.201101281458,"org.pnml.tools.epnk.diagram",1525647912980
started,bundle,org.eclipse.gmf.runtime.emf.type.ui,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.emf.type.ui",1525647912980
started,bundle,org.eclipse.uml2.diagram.parser,0.9.0.v200906190654,"org.eclipse.uml2.diagram.parser",1525647913089
started,bundle,org.eclipse.ocl,1.3.0.v200905271400,"org.eclipse.ocl",1525647913168
started,bundle,org.eclipse.ocl.ecore,1.3.0.v200905271400,"org.eclipse.ocl.ecore",1525647913230
activated,editor,utn.frsf.cidisi.idemia.diagram,1.0.0.201011251812,"utn.frsf.cidisi.idemia.diagram.part.IdemiaDiagramEditorID",1525647913730
started,bundle,org.eclipse.gmf.runtime.notation.edit,1.2.0.v20091021-2333,"org.eclipse.gmf.runtime.notation.edit",1525647914230
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1525647914699
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1525647914793
